medal_date,medal_code,name,gender,country_long,discipline,url_event,code_athlete,disciplines,birth_date,age_at_medal
2024-07-31,2.0,STUBBLETY-COOK Zac,Male,Australia,Swimming,/en/paris-2024/results/swimming/men-s-200m-breaststroke/fnl-000100--,1946185,['Swimming'],1999-01-04,25
2024-07-31,3.0,CORBEAU Caspar,Male,Netherlands,Swimming,/en/paris-2024/results/swimming/men-s-200m-breaststroke/fnl-000100--,1972545,['Swimming'],2001-04-03,23
2024-07-31,1.0,MARCHAND Leon,Male,France,Swimming,/en/paris-2024/results/swimming/men-s-200m-butterfly/fnl-000100--,1909294,['Swimming'],2002-05-17,22
2024-07-31,2.0,MILAK Kristof,Male,Hungary,Swimming,/en/paris-2024/results/swimming/men-s-200m-butterfly/fnl-000100--,1905860,['Swimming'],2000-02-20,24
2024-07-31,3.0,KHARUN Ilya,Male,Canada,Swimming,/en/paris-2024/results/swimming/men-s-200m-butterfly/fnl-000100--,1967058,['Swimming'],2005-02-07,19
2024-07-31,1.0,SJOESTROEM Sarah,Female,Sweden,Swimming,/en/paris-2024/results/swimming/women-s-100m-freestyle/fnl-000100--,1572557,['Swimming'],1993-08-17,30
2024-07-31,2.0,HUSKE Torri,Female,United States of America,Swimming,/en/paris-2024/results/swimming/women-s-100m-freestyle/fnl-000100--,1935923,['Swimming'],2002-12-07,21
2024-07-31,3.0,HAUGHEY Siobhan Bernadette,Female,"Hong Kong, China",Swimming,/en/paris-2024/results/swimming/women-s-100m-freestyle/fnl-000100--,1925125,['Swimming'],1997-10-31,26
2024-07-31,1.0,LEDECKY Katie,Female,United States of America,Swimming,/en/paris-2024/results/swimming/women-s-1500m-freestyle/fnl-000100--,1935938,['Swimming'],1997-03-17,27
2024-07-31,2.0,KIRPICHNIKOVA Anastasiia,Female,France,Swimming,/en/paris-2024/results/swimming/women-s-1500m-freestyle/fnl-000100--,1909209,['Swimming'],2000-06-24,24
2024-07-31,3.0,GOSE Isabel,Female,Germany,Swimming,/en/paris-2024/results/swimming/women-s-1500m-freestyle/fnl-000100--,1907171,['Swimming'],2002-05-09,22
2024-07-31,1.0,YEE Alex,Male,Great Britain,Triathlon,/en/paris-2024/results/triathlon/men-s-individual/fnl-000100--,1904251,['Triathlon'],1998-02-18,26
2024-07-31,2.0,WILDE Hayden,Male,New Zealand,Triathlon,/en/paris-2024/results/triathlon/men-s-individual/fnl-000100--,1926549,['Triathlon'],1997-09-01,26
2024-07-31,3.0,BERGERE Leo,Male,France,Triathlon,/en/paris-2024/results/triathlon/men-s-individual/fnl-000100--,1543967,['Triathlon'],1996-06-28,28
2024-07-31,1.0,BEAUGRAND Cassandre,Female,France,Triathlon,/en/paris-2024/results/triathlon/women-s-individual/fnl-000100--,1543963,['Triathlon'],1997-05-23,27
2024-07-31,2.0,DERRON Julie,Female,Switzerland,Triathlon,/en/paris-2024/results/triathlon/women-s-individual/fnl-000100--,1976489,['Triathlon'],1996-09-10,27
2024-07-31,3.0,POTTER Beth,Female,Great Britain,Triathlon,/en/paris-2024/results/triathlon/women-s-individual/fnl-000100--,1904244,['Triathlon'],1991-12-27,32
2024-08-01,1.0,BILES Simone,Female,United States of America,Artistic Gymnastics,/en/paris-2024/results/artistic-gymnastics/women-s-all-around/fnl-000001--,1959861,['Artistic Gymnastics'],1997-03-14,27
2024-08-01,2.0,ANDRADE Rebeca,Female,Brazil,Artistic Gymnastics,/en/paris-2024/results/artistic-gymnastics/women-s-all-around/fnl-000001--,1953634,['Artistic Gymnastics'],1999-05-08,25
2024-08-01,3.0,LEE Sunisa,Female,United States of America,Artistic Gymnastics,/en/paris-2024/results/artistic-gymnastics/women-s-all-around/fnl-000001--,1959866,['Artistic Gymnastics'],2003-03-09,21
2024-08-01,1.0,PINTADO Brian Daniel,Male,Ecuador,Athletics,/en/paris-2024/results/athletics/men-s-20km-race-walk/fnl-000100--,1929767,['Athletics'],1995-07-29,29
2024-08-01,2.0,BONFIM Caio,Male,Brazil,Athletics,/en/paris-2024/results/athletics/men-s-20km-race-walk/fnl-000100--,1951928,['Athletics'],1991-03-19,33
2024-08-01,3.0,MARTIN Alvaro,Male,Spain,Athletics,/en/paris-2024/results/athletics/men-s-20km-race-walk/fnl-000100--,1904165,['Athletics'],1994-06-18,30
2024-08-01,1.0,YANG Jiayu,Female,People's Republic of China,Athletics,/en/paris-2024/results/athletics/women-s-20km-race-walk/fnl-000100--,1919002,['Athletics'],1996-02-18,28
2024-08-01,2.0,PEREZ Maria,Female,Spain,Athletics,/en/paris-2024/results/athletics/women-s-20km-race-walk/fnl-000100--,1905369,['Athletics'],1996-04-29,28
2024-08-01,3.0,MONTAG Jemima,Female,Australia,Athletics,/en/paris-2024/results/athletics/women-s-20km-race-walk/fnl-000100--,1939791,['Athletics'],1998-02-15,26
2024-08-01,1.0,de GENNARO Giovanni,Male,Italy,Canoe Slalom,/en/paris-2024/results/canoe-slalom/men-s-kayak-single/fnl-000100--,1550975,['Canoe Slalom'],1992-07-21,32
2024-08-01,2.0,CASTRYCK Titouan,Male,France,Canoe Slalom,/en/paris-2024/results/canoe-slalom/men-s-kayak-single/fnl-000100--,1880464,['Canoe Slalom'],2004-08-28,19
2024-08-01,3.0,ECHANIZ Pau,Male,Spain,Canoe Slalom,/en/paris-2024/results/canoe-slalom/men-s-kayak-single/fnl-000100--,1953935,['Canoe Slalom'],2001-05-29,23
2024-08-01,1.0,KOTSOIEV Zelym,Male,Azerbaijan,Judo,/en/paris-2024/results/judo/men--100-kg/fnl-000100--,1972367,['Judo'],1998-08-09,25
2024-08-01,2.0,SULAMANIDZE Ilia,Male,Georgia,Judo,/en/paris-2024/results/judo/men--100-kg/fnl-000100--,1552370,['Judo'],2001-06-18,23
2024-08-01,3.0,PALTCHIK Peter,Male,Israel,Judo,/en/paris-2024/results/judo/men--100-kg/repf000100--,1892957,['Judo'],1992-01-04,32
2024-08-01,3.0,TUROBOYEV Muzaffarbek,Male,Uzbekistan,Judo,/en/paris-2024/results/judo/men--100-kg/repf000200--,1565754,['Judo'],2000-04-05,24
2024-08-01,1.0,BELLANDI Alice,Female,Italy,Judo,/en/paris-2024/results/judo/women--78-kg/fnl-000100--,1925349,['Judo'],1998-11-20,25
2024-08-01,2.0,LANIR Inbar,Female,Israel,Judo,/en/paris-2024/results/judo/women--78-kg/fnl-000100--,1892794,['Judo'],2000-04-03,24
2024-08-01,3.0,MA Zhenzhao,Female,People's Republic of China,Judo,/en/paris-2024/results/judo/women--78-kg/repf000100--,1891067,['Judo'],1998-04-24,26
2024-08-01,3.0,SAMPAIO Patricia,Female,Portugal,Judo,/en/paris-2024/results/judo/women--78-kg/repf000200--,1943504,['Judo'],1999-06-30,25
2024-08-01,1.0,LIU Yukun,Male,People's Republic of China,Shooting,/en/paris-2024/results/shooting/50m-rifle-3-positions-men/fnl-000100--,1913922,['Shooting'],1997-04-12,27
2024-08-01,2.0,KULISH Serhiy,Male,Ukraine,Shooting,/en/paris-2024/results/shooting/50m-rifle-3-positions-men/fnl-000100--,1555976,['Shooting'],1993-04-17,31
2024-08-01,3.0,KUSALE Swapnil,Male,India,Shooting,/en/paris-2024/results/shooting/50m-rifle-3-positions-men/fnl-000100--,1538084,['Shooting'],1995-08-06,29
2024-08-01,1.0,KOS Hubert,Male,Hungary,Swimming,/en/paris-2024/results/swimming/men-s-200m-backstroke/fnl-000100--,1904977,['Swimming'],2003-03-28,21
2024-08-01,2.0,CHRISTOU Apostolos,Male,Greece,Swimming,/en/paris-2024/results/swimming/men-s-200m-backstroke/fnl-000100--,1954557,['Swimming'],1996-11-01,27
2024-08-01,3.0,MITYUKOV Roman,Male,Switzerland,Swimming,/en/paris-2024/results/swimming/men-s-200m-backstroke/fnl-000100--,1977754,['Swimming'],2000-07-30,24
2024-08-01,1.0,DOUGLASS Kate,Female,United States of America,Swimming,/en/paris-2024/results/swimming/women-s-200m-breaststroke/fnl-000100--,1935895,['Swimming'],2001-11-17,22
2024-08-01,2.0,SMITH Tatjana,Female,South Africa,Swimming,/en/paris-2024/results/swimming/women-s-200m-breaststroke/fnl-000100--,1962589,['Swimming'],1997-07-09,27
2024-08-01,3.0,SCHOUTEN Tes,Female,Netherlands,Swimming,/en/paris-2024/results/swimming/women-s-200m-breaststroke/fnl-000100--,1972525,['Swimming'],2000-12-31,23
2024-08-01,1.0,McINTOSH Summer,Female,Canada,Swimming,/en/paris-2024/results/swimming/women-s-200m-butterfly/fnl-000100--,1967140,['Swimming'],2006-08-18,17
2024-08-01,2.0,SMITH Regan,Female,United States of America,Swimming,/en/paris-2024/results/swimming/women-s-200m-butterfly/fnl-000100--,1935984,['Swimming'],2002-02-09,22
2024-08-01,3.0,ZHANG Yufei,Female,People's Republic of China,Swimming,/en/paris-2024/results/swimming/women-s-200m-butterfly/fnl-000100--,1945125,['Swimming'],1998-04-19,26
2024-08-02,1.0,CHEPTEGEI Joshua,Male,Uganda,Athletics,/en/paris-2024/results/athletics/men-s-10-000m/fnl-000100--,1970827,['Athletics'],1996-09-12,27
2024-08-02,2.0,AREGAWI Berihu,Male,Ethiopia,Athletics,/en/paris-2024/results/athletics/men-s-10-000m/fnl-000100--,1536998,['Athletics'],2001-02-28,23
2024-08-02,3.0,FISHER Grant,Male,United States of America,Athletics,/en/paris-2024/results/athletics/men-s-10-000m/fnl-000100--,1960959,['Athletics'],1997-04-22,27
2024-08-02,1.0,DAUDET Joris,Male,France,Cycling BMX Racing,/en/paris-2024/results/cycling-bmx-racing/men/fnl-000100--,1895661,['Cycling BMX Racing'],1991-02-12,33
2024-08-02,2.0,ANDRE Sylvain,Male,France,Cycling BMX Racing,/en/paris-2024/results/cycling-bmx-racing/men/fnl-000100--,1895640,['Cycling BMX Racing'],1992-10-14,31
2024-08-02,3.0,MAHIEU Romain,Male,France,Cycling BMX Racing,/en/paris-2024/results/cycling-bmx-racing/men/fnl-000100--,1895700,['Cycling BMX Racing'],1995-02-17,29
2024-08-02,1.0,SAKAKIBARA Saya,Female,Australia,Cycling BMX Racing,/en/paris-2024/results/cycling-bmx-racing/women/fnl-000100--,1940127,['Cycling BMX Racing'],1999-08-23,24
2024-08-02,2.0,VEENSTRA Manon,Female,Netherlands,Cycling BMX Racing,/en/paris-2024/results/cycling-bmx-racing/women/fnl-000100--,1969181,['Cycling BMX Racing'],1998-07-06,26
2024-08-02,3.0,CLAESSENS Zoe,Female,Switzerland,Cycling BMX Racing,/en/paris-2024/results/cycling-bmx-racing/women/fnl-000100--,1976480,['Cycling BMX Racing'],2001-04-28,23
2024-08-02,1.0,RINER Teddy,Male,France,Judo,/en/paris-2024/results/judo/men--plus-100-kg/fnl-000100--,1891323,['Judo'],1989-04-07,35
2024-08-02,2.0,KIM Minjong,Male,Republic of Korea,Judo,/en/paris-2024/results/judo/men--plus-100-kg/fnl-000100--,1928072,['Judo'],2000-09-01,23
2024-08-02,3.0,RAKHIMOV Temur,Male,Tajikistan,Judo,/en/paris-2024/results/judo/men--plus-100-kg/repf000100--,1567512,['Judo'],1997-07-08,27
2024-08-02,3.0,YUSUPOV Alisher,Male,Uzbekistan,Judo,/en/paris-2024/results/judo/men--plus-100-kg/repf000200--,1566931,['Judo'],1998-11-27,25
2024-08-02,1.0,SOUZA Beatriz,Female,Brazil,Judo,/en/paris-2024/results/judo/women--plus-78-kg/fnl-000100--,1953777,['Judo'],1998-05-20,26
2024-08-02,2.0,HERSHKO Raz,Female,Israel,Judo,/en/paris-2024/results/judo/women--plus-78-kg/fnl-000100--,1892796,['Judo'],1998-06-19,26
2024-08-02,3.0,KIM Hayun,Female,Republic of Korea,Judo,/en/paris-2024/results/judo/women--plus-78-kg/repf000100--,1928070,['Judo'],2000-01-07,24
2024-08-02,3.0,DICKO Romane,Female,France,Judo,/en/paris-2024/results/judo/women--plus-78-kg/repf000200--,1891300,['Judo'],1999-09-30,24
2024-08-02,1.0,LEONE Chiara,Female,Switzerland,Shooting,/en/paris-2024/results/shooting/50m-rifle-3-positions-women/fnl-000100--,1977709,['Shooting'],1998-06-15,26
2024-08-02,2.0,MADDALENA Sagen,Female,United States of America,Shooting,/en/paris-2024/results/shooting/50m-rifle-3-positions-women/fnl-000100--,1944373,['Shooting'],1993-08-16,30
2024-08-02,3.0,ZHANG Qiongyue,Female,People's Republic of China,Shooting,/en/paris-2024/results/shooting/50m-rifle-3-positions-women/fnl-000100--,1913972,['Shooting'],2004-03-12,20
2024-08-02,1.0,MARCHAND Leon,Male,France,Swimming,/en/paris-2024/results/swimming/men-s-200m-individual-medley/fnl-000100--,1909294,['Swimming'],2002-05-17,22
2024-08-02,2.0,SCOTT Duncan,Male,Great Britain,Swimming,/en/paris-2024/results/swimming/men-s-200m-individual-medley/fnl-000100--,1903621,['Swimming'],1997-05-06,27
2024-08-02,3.0,WANG Shun,Male,People's Republic of China,Swimming,/en/paris-2024/results/swimming/men-s-200m-individual-medley/fnl-000100--,1945186,['Swimming'],1994-02-11,30
2024-08-02,1.0,McEVOY Cameron,Male,Australia,Swimming,/en/paris-2024/results/swimming/men-s-50m-freestyle/fnl-000100--,1946161,['Swimming'],1994-05-13,30
2024-08-02,2.0,PROUD Benjamin,Male,Great Britain,Swimming,/en/paris-2024/results/swimming/men-s-50m-freestyle/fnl-000100--,1903616,['Swimming'],1994-09-21,29
2024-08-02,3.0,MANAUDOU Florent,Male,France,Swimming,/en/paris-2024/results/swimming/men-s-50m-freestyle/fnl-000100--,1909292,['Swimming'],1990-11-12,33
2024-08-02,1.0,McKEOWN Kaylee,Female,Australia,Swimming,/en/paris-2024/results/swimming/women-s-200m-backstroke/fnl-000100--,1946198,['Swimming'],2001-07-12,23
2024-08-02,2.0,SMITH Regan,Female,United States of America,Swimming,/en/paris-2024/results/swimming/women-s-200m-backstroke/fnl-000100--,1935984,['Swimming'],2002-02-09,22
2024-08-02,3.0,MASSE Kylie,Female,Canada,Swimming,/en/paris-2024/results/swimming/women-s-200m-backstroke/fnl-000100--,1967104,['Swimming'],1996-01-18,28
2024-08-02,3.0,SWIATEK Iga,Female,Poland,Tennis,/en/paris-2024/results/tennis/women-s-singles/fnl-000200--,1931815,['Tennis'],2001-05-31,23
2024-08-02,1.0,LITVINOVICH Ivan,Male,AIN,Trampoline Gymnastics,/en/paris-2024/results/trampoline-gymnastics/men/fnl-000001--,1937347,['Trampoline Gymnastics'],2001-06-26,23
2024-08-02,2.0,WANG Zisai,Male,People's Republic of China,Trampoline Gymnastics,/en/paris-2024/results/trampoline-gymnastics/men/fnl-000001--,1918790,['Trampoline Gymnastics'],2006-06-18,18
2024-08-02,3.0,YAN Langyu,Male,People's Republic of China,Trampoline Gymnastics,/en/paris-2024/results/trampoline-gymnastics/men/fnl-000001--,1918789,['Trampoline Gymnastics'],1999-08-31,24
2024-08-02,1.0,PAGE Bryony,Female,Great Britain,Trampoline Gymnastics,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,1904745,['Trampoline Gymnastics'],1990-12-10,33
2024-08-02,2.0,BARDZILOUSKAYA Viyaleta,Female,AIN,Trampoline Gymnastics,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,1938437,['Trampoline Gymnastics'],2005-06-07,19
2024-08-02,3.0,METHOT Sophiane,Female,Canada,Trampoline Gymnastics,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,1973102,['Trampoline Gymnastics'],1998-08-03,26
2024-08-03,1.0,LIM Sihyeon,Female,Republic of Korea,Archery,/en/paris-2024/results/archery/women-s-individual/fnl-000100--,1902147,['Archery'],2003-06-13,21
2024-08-03,2.0,NAM Suhyeon,Female,Republic of Korea,Archery,/en/paris-2024/results/archery/women-s-individual/fnl-000100--,1902148,['Archery'],2005-01-27,19
2024-08-03,3.0,BARBELIN Lisa,Female,France,Archery,/en/paris-2024/results/archery/women-s-individual/fnl-000200--,1541265,['Archery'],2000-04-10,24
2024-08-03,1.0,YULO Carlos Edriel,Male,Philippines,Artistic Gymnastics,/en/paris-2024/results/artistic-gymnastics/men-s-floor-exercise/fnl-000001--,1975874,['Artistic Gymnastics'],2000-02-16,24
2024-08-03,2.0,DOLGOPYAT Artem,Male,Israel,Artistic Gymnastics,/en/paris-2024/results/artistic-gymnastics/men-s-floor-exercise/fnl-000001--,1908195,['Artistic Gymnastics'],1997-06-16,27
2024-08-03,3.0,JARMAN Jake,Male,Great Britain,Artistic Gymnastics,/en/paris-2024/results/artistic-gymnastics/men-s-floor-exercise/fnl-000001--,1904741,['Artistic Gymnastics'],2001-12-03,22
2024-08-03,1.0,Mc CLENAGHAN Rhys,Male,Ireland,Artistic Gymnastics,/en/paris-2024/results/artistic-gymnastics/men-s-pommel-horse/fnl-000001--,1539986,['Artistic Gymnastics'],1999-07-21,25
2024-08-03,2.0,KURBANOV Nariman,Male,Kazakhstan,Artistic Gymnastics,/en/paris-2024/results/artistic-gymnastics/men-s-pommel-horse/fnl-000001--,1931577,['Artistic Gymnastics'],1997-12-06,26
2024-08-03,3.0,NEDOROSCIK Stephen,Male,United States of America,Artistic Gymnastics,/en/paris-2024/results/artistic-gymnastics/men-s-pommel-horse/fnl-000001--,1959865,['Artistic Gymnastics'],1998-10-28,25
2024-08-03,1.0,BILES Simone,Female,United States of America,Artistic Gymnastics,/en/paris-2024/results/artistic-gymnastics/women-s-vault/fnl-000001--,1959861,['Artistic Gymnastics'],1997-03-14,27
2024-08-03,2.0,ANDRADE Rebeca,Female,Brazil,Artistic Gymnastics,/en/paris-2024/results/artistic-gymnastics/women-s-vault/fnl-000001--,1953634,['Artistic Gymnastics'],1999-05-08,25
2024-08-03,3.0,CAREY Jade,Female,United States of America,Artistic Gymnastics,/en/paris-2024/results/artistic-gymnastics/women-s-vault/fnl-000001--,1959819,['Artistic Gymnastics'],2000-05-27,24
2024-08-03,1.0,ROOTH Markus,Male,Norway,Athletics,/en/paris-2024/results/athletics/men-s-decathlon/1500--------,1878353,['Athletics'],2001-12-22,22
2024-08-03,2.0,NEUGEBAUER Leo,Male,Germany,Athletics,/en/paris-2024/results/athletics/men-s-decathlon/1500--------,1920180,['Athletics'],2000-06-19,24
2024-08-03,3.0,VICTOR Lindon,Male,Grenada,Athletics,/en/paris-2024/results/athletics/men-s-decathlon/1500--------,1573388,['Athletics'],1993-02-28,31
2024-08-03,1.0,CROUSER Ryan,Male,United States of America,Athletics,/en/paris-2024/results/athletics/men-s-shot-put/fnl-000100--,1960688,['Athletics'],1992-12-18,31
2024-08-03,2.0,KOVACS Joe,Male,United States of America,Athletics,/en/paris-2024/results/athletics/men-s-shot-put/fnl-000100--,1965246,['Athletics'],1989-06-28,35
2024-08-03,3.0,CAMPBELL Rajindra,Male,Jamaica,Athletics,/en/paris-2024/results/athletics/men-s-shot-put/fnl-000100--,1564189,['Athletics'],1996-02-29,28
2024-08-03,1.0,ALFRED Julien,Female,Saint Lucia,Athletics,/en/paris-2024/results/athletics/women-s-100m/fnl-000100--,1537325,['Athletics'],2001-06-10,23
2024-08-03,2.0,RICHARDSON Sha'carri,Female,United States of America,Athletics,/en/paris-2024/results/athletics/women-s-100m/fnl-000100--,1960181,['Athletics'],2000-03-25,24
2024-08-03,3.0,JEFFERSON Melissa,Female,United States of America,Athletics,/en/paris-2024/results/athletics/women-s-100m/fnl-000100--,1961011,['Athletics'],2001-02-21,23
2024-08-03,1.0,LAFOND Thea,Female,Dominica,Athletics,/en/paris-2024/results/athletics/women-s-triple-jump/fnl-000100--,1908333,['Athletics'],1994-04-05,30
2024-08-03,2.0,RICKETTS Shanieka,Female,Jamaica,Athletics,/en/paris-2024/results/athletics/women-s-triple-jump/fnl-000100--,1536885,['Athletics'],1992-02-02,32
2024-08-03,3.0,MOORE Jasmine,Female,United States of America,Athletics,/en/paris-2024/results/athletics/women-s-triple-jump/fnl-000100--,1965250,['Athletics'],2001-05-01,23
2024-08-03,3.0,WU Shih Yi,Female,Chinese Taipei,Boxing,/en/paris-2024/results/boxing/women-s-60kg/sfnl000100--,1887970,['Boxing'],1998-04-27,26
2024-08-03,3.0,SOARES FERREIRA Beatriz Iasmin,Female,Brazil,Boxing,/en/paris-2024/results/boxing/women-s-60kg/sfnl000200--,1952540,['Boxing'],1992-12-09,31
2024-08-03,1.0,EVENEPOEL Remco,Male,Belgium,Cycling Road,/en/paris-2024/results/cycling-road/men-s-road-race/fnl-000100--,1903136,['Cycling Road'],2000-01-25,24
2024-08-03,2.0,MADOUAS Valentin,Male,France,Cycling Road,/en/paris-2024/results/cycling-road/men-s-road-race/fnl-000100--,1895699,['Cycling Road'],1996-07-12,28
2024-08-03,3.0,LAPORTE Christophe,Male,France,Cycling Road,/en/paris-2024/results/cycling-road/men-s-road-race/fnl-000100--,1895694,['Cycling Road'],1992-12-11,31
2024-08-03,1.0,ZEIDLER Oliver,Male,Germany,Rowing,/en/paris-2024/results/rowing/men-s-single-sculls/fnl---------,1906515,['Rowing'],1996-07-24,28
2024-08-03,2.0,ZALATY Yauheni,Male,AIN,Rowing,/en/paris-2024/results/rowing/men-s-single-sculls/fnl---------,1538160,['Rowing'],1999-09-09,24
2024-08-03,3.0,van DORP Simon,Male,Netherlands,Rowing,/en/paris-2024/results/rowing/men-s-single-sculls/fnl---------,1965599,['Rowing'],1997-04-10,27
2024-08-03,1.0,FLORIJN Karolien,Female,Netherlands,Rowing,/en/paris-2024/results/rowing/women-s-single-sculls/fnl---------,1965558,['Rowing'],1998-04-06,26
2024-08-03,2.0,TWIGG Emma,Female,New Zealand,Rowing,/en/paris-2024/results/rowing/women-s-single-sculls/fnl---------,1927027,['Rowing'],1987-03-01,37
2024-08-03,3.0,SENKUTE Viktorija,Female,Lithuania,Rowing,/en/paris-2024/results/rowing/women-s-single-sculls/fnl---------,1941956,['Rowing'],1996-04-12,28
2024-08-03,1.0,REUVENY Tom,Male,Israel,Sailing,/en/paris-2024/results/sailing/men-s-windsurfing/fnl-000100--,1927680,['Sailing'],2000-06-12,24
2024-08-03,2.0,MORRIS Grae,Male,Australia,Sailing,/en/paris-2024/results/sailing/men-s-windsurfing/fnl-000100--,1945982,['Sailing'],2003-10-16,20
2024-08-03,3.0,van OPZEELAND Luuc,Male,Netherlands,Sailing,/en/paris-2024/results/sailing/men-s-windsurfing/fnl-000100--,1970505,['Sailing'],1999-05-21,25
2024-08-03,1.0,MAGGETTI Marta,Female,Italy,Sailing,/en/paris-2024/results/sailing/women-s-windsurfing/fnl-000100--,1899653,['Sailing'],1996-01-10,28
2024-08-03,2.0,KANTOR Sharon,Female,Israel,Sailing,/en/paris-2024/results/sailing/women-s-windsurfing/fnl-000100--,1927733,['Sailing'],2003-01-28,21
2024-08-03,3.0,WILSON Emma,Female,Great Britain,Sailing,/en/paris-2024/results/sailing/women-s-windsurfing/fnl-000100--,1899748,['Sailing'],1999-04-07,25
